id,name,LGFi,FFi,FFo,Pi,Po,Trojan_gate
0,n0,0,0,-1,0,5,0
1,n1,0,2,-1,0,7,0
2,n2[0],0,2,-1,0,9,0
3,n2[1],0,5,-1,0,12,0
4,n2[2],0,6,-1,0,13,0
5,n2[3],0,-1,0,0,-1,0
6,n2[4],0,-1,0,0,-1,0
7,n2[5],0,-1,0,0,-1,0
8,n2[6],0,-1,0,0,-1,0
9,n2[7],0,-1,0,0,-1,0
10,n2[8],0,-1,0,0,-1,0
11,n2[9],0,-1,0,0,-1,0
12,n2[10],0,-1,0,0,-1,0
13,n2[11],0,-1,0,0,-1,0
14,n2[12],0,-1,0,0,-1,0
15,n2[13],0,-1,0,0,-1,0
16,n2[14],0,-1,0,0,-1,0
17,n2[15],0,-1,0,0,-1,0
18,n2[16],0,-1,0,0,-1,0
19,n2[17],0,-1,0,0,-1,0
20,n2[18],0,-1,0,0,-1,0
21,n2[19],0,-1,0,0,-1,0
22,n2[20],0,-1,0,0,-1,0
23,n2[21],0,-1,0,0,-1,0
24,n2[22],0,-1,0,0,-1,0
25,n2[23],0,-1,0,0,-1,0
26,n2[24],0,-1,0,0,-1,0
27,n2[25],0,-1,0,0,-1,0
28,n2[26],0,-1,0,0,-1,0
29,n2[27],0,-1,0,0,-1,0
30,n2[28],0,-1,0,0,-1,0
31,n2[29],0,-1,0,0,-1,0
32,n2[30],0,-1,0,0,-1,0
33,n2[31],0,-1,0,0,-1,0
34,n2[32],0,-1,0,0,-1,0
35,n2[33],0,-1,0,0,-1,0
36,n2[34],0,-1,0,0,-1,0
37,n2[35],0,-1,0,0,-1,0
38,n2[36],0,-1,0,0,-1,0
39,n2[37],0,-1,0,0,-1,0
40,n2[38],0,-1,0,0,-1,0
41,n2[39],0,-1,0,0,-1,0
42,n2[40],0,-1,0,0,-1,0
43,n2[41],0,-1,0,0,-1,0
44,n2[42],0,-1,0,0,-1,0
45,n2[43],0,-1,0,0,-1,0
46,n2[44],0,-1,0,0,-1,0
47,n2[45],0,-1,0,0,-1,0
48,n2[46],0,-1,0,0,-1,0
49,n2[47],0,-1,0,0,-1,0
50,n2[48],0,-1,0,0,-1,0
51,n2[49],0,-1,0,0,-1,0
52,n2[50],0,-1,0,0,-1,0
53,n2[51],0,-1,0,0,-1,0
54,n2[52],0,-1,0,0,-1,0
55,n2[53],0,-1,0,0,-1,0
56,n2[54],0,-1,0,0,-1,0
57,n2[55],0,-1,0,0,-1,0
58,n2[56],0,-1,0,0,-1,0
59,n2[57],0,-1,0,0,-1,0
60,n2[58],0,-1,0,0,-1,0
61,n2[59],0,-1,0,0,-1,0
62,n2[60],0,-1,0,0,-1,0
63,n2[61],0,-1,0,0,-1,0
64,n2[62],0,-1,0,0,-1,0
65,n2[63],0,-1,0,0,-1,0
66,n2[64],0,-1,0,0,-1,0
67,n2[65],0,-1,0,0,-1,0
68,n2[66],0,-1,0,0,-1,0
69,n2[67],0,-1,0,0,-1,0
70,n2[68],0,-1,0,0,-1,0
71,n2[69],0,-1,0,0,-1,0
72,n2[70],0,-1,0,0,-1,0
73,n2[71],0,-1,0,0,-1,0
74,n2[72],0,-1,0,0,-1,0
75,n2[73],0,-1,0,0,-1,0
76,n2[74],0,-1,0,0,-1,0
77,n2[75],0,-1,0,0,-1,0
78,n2[76],0,-1,0,0,-1,0
79,n2[77],0,-1,0,0,-1,0
80,n2[78],0,-1,0,0,-1,0
81,n2[79],0,-1,0,0,-1,0
82,n2[80],0,-1,0,0,-1,0
83,n2[81],0,-1,0,0,-1,0
84,n2[82],0,-1,0,0,-1,0
85,n2[83],0,-1,0,0,-1,0
86,n2[84],0,-1,0,0,-1,0
87,n2[85],0,-1,0,0,-1,0
88,n2[86],0,-1,0,0,-1,0
89,n2[87],0,-1,0,0,-1,0
90,n2[88],0,-1,0,0,-1,0
91,n2[89],0,-1,0,0,-1,0
92,n2[90],0,-1,0,0,-1,0
93,n2[91],0,-1,0,0,-1,0
94,n2[92],0,-1,0,0,-1,0
95,n2[93],0,-1,0,0,-1,0
96,n2[94],0,-1,0,0,-1,0
97,n2[95],0,-1,0,0,-1,0
98,n2[96],0,-1,0,0,-1,0
99,n2[97],0,-1,0,0,-1,0
100,n2[98],0,-1,0,0,-1,0
101,n2[99],0,-1,0,0,-1,0
102,n2[100],0,-1,0,0,-1,0
103,n2[101],0,-1,0,0,-1,0
104,n2[102],0,-1,0,0,-1,0
105,n2[103],0,-1,0,0,-1,0
106,n2[104],0,-1,0,0,-1,0
107,n2[105],0,-1,0,0,-1,0
108,n2[106],0,-1,0,0,-1,0
109,n2[107],0,-1,0,0,-1,0
110,n2[108],0,-1,0,0,-1,0
111,n2[109],0,-1,0,0,-1,0
112,n2[110],0,-1,0,0,-1,0
113,n2[111],0,-1,0,0,-1,0
114,n2[112],0,-1,0,0,-1,0
115,n2[113],0,-1,0,0,-1,0
116,n2[114],0,-1,0,0,-1,0
117,n2[115],0,-1,0,0,-1,0
118,n2[116],0,-1,0,0,-1,0
119,n2[117],0,-1,0,0,-1,0
120,n2[118],0,-1,0,0,-1,0
121,n2[119],0,-1,0,0,-1,0
122,n2[120],0,-1,0,0,-1,0
123,n2[121],0,-1,0,0,-1,0
124,n2[122],0,-1,0,0,-1,0
125,n2[123],0,-1,0,0,-1,0
126,n2[124],0,-1,0,0,-1,0
127,n2[125],0,-1,0,0,-1,0
128,n2[126],0,-1,0,0,-1,0
129,n2[127],0,-1,0,0,-1,0
130,n3[0],1,-1,5,6,0,0
131,n3[1],1,-1,5,6,0,0
132,n3[2],1,-1,5,6,0,0
133,n3[3],1,-1,5,6,0,0
134,n3[4],1,-1,5,6,0,0
135,n3[5],1,-1,5,6,0,0
136,n3[6],1,-1,5,6,0,0
137,n3[7],1,-1,5,6,0,0
138,n3[8],1,-1,5,6,0,0
139,n3[9],1,-1,5,6,0,0
140,n3[10],1,-1,5,6,0,0
141,n3[11],1,-1,5,6,0,0
142,n3[12],1,-1,5,6,0,0
143,n3[13],1,-1,5,6,0,0
144,n3[14],1,-1,5,6,0,0
145,n3[15],1,-1,5,6,0,0
146,n3[16],1,-1,5,6,0,0
147,n3[17],1,-1,5,6,0,0
148,n3[18],1,-1,5,6,0,0
149,n3[19],1,-1,5,6,0,0
150,n3[20],1,-1,5,6,0,0
151,n3[21],1,-1,5,6,0,0
152,n3[22],1,-1,5,6,0,0
153,n3[23],1,-1,5,6,0,0
154,n3[24],1,-1,5,6,0,0
155,n3[25],1,-1,5,6,0,0
156,n3[26],1,-1,5,6,0,0
157,n3[27],1,-1,5,6,0,0
158,n3[28],1,-1,5,6,0,0
159,n3[29],1,-1,5,6,0,0
160,n3[30],1,-1,5,6,0,0
161,n3[31],1,-1,5,6,0,0
162,n3[32],1,-1,5,6,0,0
163,n3[33],1,-1,5,6,0,0
164,n3[34],1,-1,5,6,0,0
165,n3[35],1,-1,5,6,0,0
166,n3[36],1,-1,5,6,0,0
167,n3[37],1,-1,5,6,0,0
168,n3[38],1,-1,5,6,0,0
169,n3[39],1,-1,5,6,0,0
170,n3[40],1,-1,5,6,0,0
171,n3[41],1,-1,5,6,0,0
172,n3[42],1,-1,5,6,0,0
173,n3[43],1,-1,5,6,0,0
174,n3[44],1,-1,5,6,0,0
175,n3[45],1,-1,5,6,0,0
176,n3[46],1,-1,5,6,0,0
177,n3[47],1,-1,5,6,0,0
178,n3[48],1,-1,5,6,0,0
179,n3[49],1,-1,5,6,0,0
180,n3[50],1,-1,5,6,0,0
181,n3[51],1,-1,5,6,0,0
182,n3[52],1,-1,5,6,0,0
183,n3[53],1,-1,5,6,0,0
184,n3[54],1,-1,5,6,0,0
185,n3[55],1,-1,5,6,0,0
186,n3[56],1,-1,5,6,0,0
187,n3[57],1,-1,5,6,0,0
188,n3[58],1,-1,5,6,0,0
189,n3[59],1,-1,5,6,0,0
190,n3[60],1,-1,5,6,0,0
191,n3[61],1,-1,5,6,0,0
192,n3[62],1,-1,5,6,0,0
193,n3[63],2,-1,4,5,0,0
194,g0,2,8,2,3,15,0
195,g1,2,-1,4,5,1,0
196,g2,2,6,3,4,17,0
197,g3,3,4,0,1,21,0
198,g4,2,3,2,3,25,0
199,g5,2,6,3,4,14,0
200,g6,4,6,1,2,17,0
201,g7,2,3,2,3,11,0
202,g8,5,8,1,2,13,0
203,g9,2,3,3,4,15,0
204,g10,3,1,2,3,12,0
205,g11,4,14,1,2,21,0
206,g12,4,7,2,3,8,0
207,g13,3,0,4,2,18,0
208,g14,8,5,1,2,23,0
209,g15,4,1,1,2,7,0
210,g16,2,1,3,4,11,0
211,g17,6,3,1,2,23,0
212,g18,4,3,1,2,14,0
213,g19,2,-1,4,5,1,0
214,g20,3,2,0,1,10,0
215,g21,3,0,4,2,14,0
216,g22,3,0,4,3,22,0
217,g23,4,6,2,3,11,0
218,g24,6,3,1,2,21,0
219,g25,4,3,1,2,14,0
220,g26,4,3,1,2,11,0
221,g27,3,0,2,2,5,0
222,g28,2,4,3,4,29,0
223,g29,2,2,2,3,10,0
224,g30,4,3,1,2,14,0
225,g31,3,4,0,1,10,0
226,g32,4,7,2,3,8,0
227,g33,2,5,2,3,23,0
228,g34,4,6,1,2,24,0
229,g35,3,4,0,1,9,0
230,g36,4,0,2,3,12,0
231,g37,8,14,1,2,21,0
232,g38,3,6,2,3,13,0
233,g39,2,2,2,2,13,1
234,g40,2,3,3,4,13,0
235,g41,2,6,3,4,16,0
236,g42,4,15,1,2,22,0
237,g43,4,3,1,2,13,0
238,g44,2,-1,4,5,1,0
239,g45,2,0,2,2,7,0
240,g46,3,0,4,2,18,0
241,g47,8,9,1,2,16,0
242,g48,3,2,3,4,10,0
243,g49,4,1,3,4,15,0
244,g50,2,2,2,2,11,1
245,g51,3,0,4,2,8,0
246,g52,4,3,1,2,14,0
247,g53,3,1,3,2,13,0
248,g54,2,5,2,3,15,0
249,g55,3,3,0,1,17,0
250,g56,1,5,-1,1,12,0
251,g57,3,2,3,4,14,0
252,g58,2,2,2,3,14,0
253,g59,4,4,1,2,23,0
254,g60,2,3,2,3,23,0
255,g61,4,6,1,2,18,0
256,g62,2,-1,4,5,1,0
257,g63,4,3,1,2,11,0
258,g64,2,1,4,4,9,1
259,g65,5,6,1,2,13,0
260,g66,2,2,2,3,13,0
261,g67,2,5,2,3,17,0
262,g68,3,13,2,3,20,0
263,g69,3,4,0,1,17,0
264,g70,2,-1,4,5,1,0
265,g71,4,3,1,2,13,0
266,g72,2,2,2,3,16,0
267,g73,4,4,2,3,9,0
268,g74,2,6,3,4,17,0
269,g75,6,1,1,2,13,0
270,g76,3,0,4,2,10,0
271,g77,2,3,3,4,14,0
272,g78,4,10,2,3,17,0
273,g79,5,4,1,2,5,0
274,g80,4,2,1,2,9,0
275,g81,4,2,2,3,26,0
276,g82,4,3,1,2,15,0
277,g83,4,6,1,2,18,0
278,g84,4,0,4,3,13,0
